purchase_id,purchase_date,product_id,product_price,service_tax,comission_value,has_coupon,discount,refund,cancelled,chargeback
237414660,2022-10-10,399974968,45.00,6.75,38.25,0,0,0,0,0
685348533,2021-10-04,399974968,45.00,4.5,36.00,1,0.1,0,0,0
690562747,2022-08-30,253458328,560.00,67.2,492.80,0,0,0,1,0
585556544,2022-12-22,957182963,968.00,96.8,871.20,0,0,0,0,1
199775620,2021-08-27,343411650,49.00,7.35,36.75,1,0.1,0,0,0
561953936,2020-12-14,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,0
258227304,2022-01-28,780973554,950.00,95,760.00,1,0.1,0,0,0
523336197,2021-11-09,897822682,73.00,8.76,42.34,1,0.3,1,0,1
285431978,2022-11-19,922284793,546.00,54.6,436.80,1,0.1,0,0,0
542908573,2022-12-10,983844542,650.00,65,585.00,0,0,0,0,0
732546342,2022-01-29,399463467,"1,488.00",148.8,"1,190.40",1,0.1,0,0,0
979893529,2022-09-03,399463467,"1,488.00",178.56,"1,160.64",1,0.1,0,0,0
904180330,2020-02-28,489748266,"1,000.00",100,900.00,0,0,0,0,0
305520968,2022-12-13,899309605,52.00,6.24,45.76,0,0,0,1,1
741234743,2022-09-27,399974968,45.00,4.5,27.00,1,0.3,0,0,0
387451717,2021-12-18,253458328,560.00,67.2,492.80,0,0,0,0,0
456674736,2022-02-20,868415522,"1,120.00",168,728.00,1,0.2,0,0,0
334273546,2020-02-28,338359603,57.00,5.7,51.30,0,0,0,0,1
181432616,2022-06-16,899309605,52.00,6.24,35.36,1,0.2,0,0,0
415353863,2020-07-15,218834610,780.00,78,702.00,0,0,0,0,0
337490323,2021-09-02,399974968,45.00,5.4,39.60,0,0,0,0,0
346855470,2021-12-21,253458328,560.00,67.2,492.80,0,0,0,0,0
413356622,2021-09-27,868415522,"1,120.00",112,"1,008.00",0,0,1,0,0
532815255,2020-12-31,399463467,"1,488.00",148.8,"1,339.20",0,0,0,1,0
479283350,2022-12-12,844949729,390.00,39,351.00,0,0,0,0,0
249632614,2020-02-09,489748266,"1,000.00",100,900.00,0,0,0,0,0
623321316,2022-05-24,899309605,52.00,6.24,45.76,0,0,0,1,0
500416761,2020-04-29,218834610,780.00,78,702.00,0,0,0,0,0
622695867,2022-07-30,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
956772322,2020-11-19,399974968,45.00,5.4,39.60,0,0,0,0,0
967198337,2021-02-17,489748266,"1,000.00",100,700.00,1,0.2,0,0,0
660452405,2021-01-17,489748266,"1,000.00",120,880.00,0,0,0,0,0
567548541,2022-07-05,253458328,560.00,56,504.00,0,0,0,0,0
461425334,2022-01-20,466262361,800.00,80,560.00,1,0.2,0,0,0
600879506,2022-12-08,489748266,"1,000.00",120,880.00,0,0,0,0,0
553569914,2020-05-10,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
785974505,2020-01-31,399974968,45.00,4.5,36.00,1,0.1,0,0,0
754548759,2022-11-07,358559810,410.00,41,369.00,0,0,0,0,0
465211310,2022-07-03,253458328,560.00,56,504.00,0,0,0,0,0
871502829,2022-02-17,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
339637718,2020-08-09,343411650,49.00,4.9,44.10,0,0,0,0,0
686173346,2022-05-13,983844542,650.00,78,507.00,1,0.1,0,0,0
975918497,2022-11-12,275653577,48.00,4.8,43.20,0,0,1,0,0
632195881,2023-01-07,899309605,52.00,6.24,40.56,1,0.1,0,0,0
844687395,2021-12-24,957182963,968.00,145.2,822.80,0,0,0,0,0
299545715,2022-12-02,338359603,57.00,6.84,38.76,1,0.2,0,1,0
346720632,2020-06-22,719732475,"1,984.00",238.08,"1,745.92",0,0,0,0,0
627532954,2022-08-28,234382743,30.00,3,18.00,1,0.3,0,0,0
663292635,2022-12-01,983844542,650.00,65,585.00,0,0,0,0,0
821570884,2022-12-10,844949729,390.00,39,351.00,0,0,0,0,0
393170519,2021-07-04,275653577,48.00,4.8,38.40,1,0.1,1,0,0
340254930,2022-01-14,253458328,560.00,67.2,436.80,1,0.1,0,0,1
232359505,2022-11-10,983844542,650.00,65,585.00,0,0,0,0,0
469669201,2021-12-19,983844542,650.00,65,585.00,0,0,0,0,0
839834889,2022-12-24,897822682,73.00,8.76,64.24,0,0,0,0,0
430702579,2022-03-23,899309605,52.00,5.2,41.60,1,0.1,0,0,1
497915764,2020-01-25,489748266,"1,000.00",100,900.00,0,0,1,0,0
535443361,2021-05-02,234382743,30.00,3,27.00,0,0,0,0,1
630562708,2022-02-26,275653577,48.00,5.76,42.24,0,0,0,0,0
574772362,2022-09-12,899309605,52.00,5.2,41.60,1,0.1,0,0,0
368397831,2022-04-16,338359603,57.00,5.7,51.30,0,0,1,0,0
527637470,2020-10-18,324917616,90.00,9,81.00,0,0,0,0,0
980886858,2021-01-18,399974968,45.00,4.5,40.50,0,0,0,0,0
760583949,2020-06-13,399974968,45.00,4.5,40.50,0,0,0,0,0
734782313,2020-01-08,489748266,"1,000.00",120,680.00,1,0.2,0,0,0
796785760,2021-10-04,399974968,45.00,4.5,36.00,1,0.1,0,0,0
894347889,2020-11-14,489748266,"1,000.00",100,900.00,0,0,0,0,0
799979964,2022-03-02,343411650,49.00,5.88,43.12,0,0,0,0,0
933981491,2020-01-23,399974968,45.00,5.4,39.60,0,0,0,0,0
235367192,2022-12-15,780973554,950.00,95,855.00,0,0,0,0,0
850804561,2021-07-03,399974968,45.00,4.5,40.50,0,0,0,0,0
394343695,2021-01-26,399974968,45.00,5.4,30.60,1,0.2,0,0,0
183765187,2022-03-13,897822682,73.00,7.3,65.70,0,0,0,0,0
722774551,2020-12-12,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
477199962,2020-05-30,719732475,"1,984.00",198.4,"1,587.20",1,0.1,0,0,0
224980630,2022-07-03,234382743,30.00,3,27.00,0,0,0,0,0
909378917,2021-11-23,399974968,45.00,5.4,30.60,1,0.2,0,0,0
675848816,2022-09-04,489748266,"1,000.00",120,880.00,0,0,0,0,0
537947772,2022-07-24,348532296,680.00,68,612.00,0,0,0,0,0
533409883,2021-10-29,780973554,950.00,95,760.00,1,0.1,0,0,0
178331422,2021-11-10,348532296,680.00,102,578.00,0,0,0,1,1
508569290,2020-11-28,399974968,45.00,6.75,38.25,0,0,0,0,0
695455242,2022-09-27,545252229,210.00,21,147.00,1,0.2,0,0,0
799744962,2022-09-22,780973554,950.00,95,665.00,1,0.2,0,0,0
892605682,2022-03-19,817310632,56.00,5.6,50.40,0,0,0,0,0
357326933,2022-01-08,817310632,56.00,5.6,50.40,0,0,0,0,0
375645423,2021-09-07,358559810,410.00,61.5,348.50,0,0,0,0,0
872840873,2021-07-07,399463467,"1,488.00",223.2,"1,264.80",0,0,0,0,0
907623613,2022-07-05,275653577,48.00,4.8,43.20,0,0,0,1,0
937489396,2022-11-27,275653577,48.00,4.8,38.40,1,0.1,0,0,1
529855870,2022-07-04,253458328,560.00,67.2,324.80,1,0.3,0,0,0
326624384,2021-09-17,338359603,57.00,5.7,39.90,1,0.2,0,0,0
679579594,2022-08-28,399463467,"1,488.00",148.8,"1,190.40",1,0.1,0,0,0
201195474,2021-01-16,234382743,30.00,3,24.00,1,0.1,0,0,0
632521636,2021-07-03,399974968,45.00,4.5,27.00,1,0.3,0,0,0
835309298,2021-11-28,613311395,680.00,68,544.00,1,0.1,1,0,0
246380959,2022-01-19,399974968,45.00,4.5,36.00,1,0.1,0,0,0
249413240,2022-12-31,983844542,650.00,65,585.00,0,0,0,0,0
734758654,2020-12-20,719732475,"1,984.00",198.4,"1,785.60",0,0,0,0,0
264651673,2022-04-04,399974968,45.00,4.5,40.50,0,0,1,0,0
185560485,2022-12-17,234382743,30.00,3,27.00,0,0,0,1,0
356442318,2021-01-23,260868848,640.00,64,576.00,0,0,0,0,0
959442779,2021-06-08,399463467,"1,488.00",223.2,"1,264.80",0,0,0,0,0
569974951,2022-01-08,234382743,30.00,3,21.00,1,0.2,0,0,0
420744767,2020-10-23,260868848,640.00,64,512.00,1,0.1,0,0,0
757359269,2020-02-29,325563626,660.00,66,528.00,1,0.1,0,1,0
644894738,2022-02-12,253458328,560.00,56,448.00,1,0.1,1,0,0
838887374,2020-01-15,489748266,"1,000.00",120,780.00,1,0.1,0,0,1
300925797,2021-01-01,399974968,45.00,4.5,40.50,0,0,0,0,0
241188620,2021-09-22,868415522,"1,120.00",168,952.00,0,0,1,0,0
257583694,2022-10-22,489748266,"1,000.00",100,900.00,0,0,0,0,0
906976869,2021-07-29,897822682,73.00,7.3,51.10,1,0.2,0,0,1
281654797,2022-10-07,253458328,560.00,56,504.00,0,0,1,0,0
551589444,2020-01-26,358559810,410.00,49.2,360.80,0,0,0,1,0
530885642,2021-10-30,983844542,650.00,65,585.00,0,0,0,1,0
883608908,2021-01-03,275653577,48.00,4.8,43.20,0,0,0,0,0
812284290,2022-02-14,899309605,52.00,5.2,46.80,0,0,0,0,0
379471756,2022-02-11,719732475,"1,984.00",238.08,"1,150.72",1,0.3,0,0,0
801785244,2022-04-06,817310632,56.00,5.6,44.80,1,0.1,0,0,0
757233309,2022-07-24,260868848,640.00,76.8,563.20,0,0,0,1,0
271884602,2022-09-19,399463467,"1,488.00",148.8,892.80,1,0.3,0,0,0
585644186,2020-12-26,399463467,"1,488.00",148.8,892.80,1,0.3,0,0,0
680756829,2022-04-24,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
894230196,2021-01-05,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
255881561,2021-11-27,399974968,45.00,4.5,31.50,1,0.2,0,0,0
425531977,2022-11-21,253458328,560.00,56,504.00,0,0,0,0,0
732855379,2022-02-20,358559810,410.00,41,246.00,1,0.3,0,0,1
276244629,2020-10-16,858972318,"1,300.00",130,910.00,1,0.2,0,1,0
790851579,2022-09-15,545252229,210.00,21,147.00,1,0.2,0,0,0
522498785,2022-10-13,899309605,52.00,6.24,45.76,0,0,0,0,0
836770464,2021-05-11,585809781,830.00,83,747.00,0,0,0,0,1
462237662,2021-12-25,897822682,73.00,7.3,65.70,0,0,0,0,0
168720922,2022-01-28,399974968,45.00,5.4,35.10,1,0.1,0,0,0
397841827,2021-07-24,275653577,48.00,4.8,43.20,0,0,0,0,0
932754513,2020-11-12,399463467,"1,488.00",148.8,"1,190.40",1,0.1,0,0,0
389688536,2021-12-11,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
688942790,2021-02-22,489748266,"1,000.00",100,900.00,0,0,0,0,0
595897672,2021-11-18,338359603,57.00,5.7,45.60,1,0.1,0,0,0
217219341,2021-12-18,234382743,30.00,3,27.00,0,0,0,0,0
190461753,2020-12-20,399974968,45.00,5.4,39.60,0,0,0,1,0
612462671,2020-01-07,983844542,650.00,65,585.00,0,0,0,0,0
387618600,2020-07-18,719732475,"1,984.00",198.4,"1,587.20",1,0.1,0,0,0
662980806,2022-01-23,260868848,640.00,64,384.00,1,0.3,0,0,0
178685591,2022-09-12,957182963,968.00,145.2,629.20,1,0.2,0,0,0
676730673,2022-07-02,899309605,52.00,5.2,46.80,0,0,0,0,0
931413654,2022-07-25,218834610,780.00,78,702.00,0,0,0,0,0
214282826,2022-09-14,399974968,45.00,6.75,29.25,1,0.2,0,0,0
982178948,2022-10-14,325563626,660.00,66,594.00,0,0,0,0,0
194494292,2022-07-16,399463467,"1,488.00",223.2,"1,116.00",1,0.1,0,0,0
295673419,2020-11-16,489748266,"1,000.00",120,880.00,0,0,0,0,0
853246535,2021-06-12,234382743,30.00,3.6,26.40,0,0,0,0,0
555867652,2021-01-03,234382743,30.00,3,27.00,0,0,0,1,0
671968497,2022-06-13,253458328,560.00,56,504.00,0,0,0,0,1
405626789,2022-06-21,343411650,49.00,4.9,39.20,1,0.1,1,0,0
265730337,2022-11-07,325563626,660.00,79.2,580.80,0,0,0,0,0
478648886,2022-12-04,251959622,"1,520.00",152,"1,368.00",0,0,0,0,0
340374423,2022-11-09,897822682,73.00,8.76,64.24,0,0,0,0,0
494952985,2021-12-04,957182963,968.00,96.8,871.20,0,0,0,0,0
381413208,2020-04-12,489748266,"1,000.00",150,850.00,0,0,0,0,0
466528594,2023-02-12,899309605,52.00,5.2,46.80,0,0,0,0,0
694300722,2022-02-20,642907827,630.00,63,567.00,0,0,0,0,0
934690881,2021-11-13,489748266,"1,000.00",100,900.00,0,0,0,0,0
411316802,2022-01-15,897822682,73.00,8.76,56.94,1,0.1,0,0,0
496289923,2021-08-28,348532296,680.00,68,612.00,0,0,0,0,0
293925287,2021-12-04,253458328,560.00,84,420.00,1,0.1,0,0,0
498203392,2021-04-29,399974968,45.00,4.5,40.50,0,0,0,0,0
301565550,2021-11-23,399974968,45.00,4.5,40.50,0,0,1,0,0
568850865,2021-11-30,983844542,650.00,65,585.00,0,0,0,1,0
659832521,2020-12-13,260868848,640.00,64,512.00,1,0.1,0,0,0
572367530,2020-04-18,218834610,780.00,93.6,686.40,0,0,0,0,0
696359950,2022-07-16,325563626,660.00,99,495.00,1,0.1,0,0,0
871237345,2022-09-16,545252229,210.00,31.5,178.50,0,0,0,1,0
598525756,2022-02-07,817310632,56.00,6.72,49.28,0,0,0,1,0
353654646,2021-07-22,489748266,"1,000.00",100,900.00,0,0,0,0,0
477557657,2022-01-26,489748266,"1,000.00",120,780.00,1,0.1,0,1,0
836276522,2022-01-15,495666716,"1,612.00",241.8,"1,370.20",0,0,0,0,0
723667413,2020-07-03,489748266,"1,000.00",100,900.00,0,0,0,0,0
203605907,2022-08-20,399974968,45.00,6.75,38.25,0,0,0,0,1
585568967,2022-12-11,343411650,49.00,4.9,39.20,1,0.1,0,0,0
902808853,2021-01-28,338359603,57.00,8.55,48.45,0,0,1,0,1
216246958,2022-07-12,324917616,90.00,9,72.00,1,0.1,0,0,0
709716513,2022-01-26,399974968,45.00,4.5,36.00,1,0.1,0,0,0
593335267,2021-07-10,399974968,45.00,4.5,40.50,0,0,0,0,0
331662794,2020-01-06,399974968,45.00,4.5,27.00,1,0.3,0,0,0
980336708,2022-01-05,399974968,45.00,5.4,30.60,1,0.2,0,0,0
440495321,2022-06-09,399974968,45.00,5.4,39.60,0,0,0,0,0
942216196,2021-11-14,399974968,45.00,4.5,31.50,1,0.2,1,0,1
779628350,2022-10-08,489748266,"1,000.00",120,880.00,0,0,0,0,0
261915492,2020-07-28,324917616,90.00,9,72.00,1,0.1,0,0,0
523183382,2021-10-23,489748266,"1,000.00",120,880.00,0,0,0,0,0
637369418,2020-11-26,613311395,680.00,68,612.00,0,0,0,0,0
446206755,2021-12-14,399974968,45.00,5.4,39.60,0,0,0,0,0
626289403,2022-04-16,399463467,"1,488.00",178.56,"1,011.84",1,0.2,0,0,0
684341550,2022-05-14,817310632,56.00,5.6,50.40,0,0,1,0,0
826823707,2022-11-06,613311395,680.00,102,578.00,0,0,0,1,0
819900644,2022-07-27,348532296,680.00,68,612.00,0,0,0,0,0
953314980,2020-08-06,399974968,45.00,5.4,39.60,0,0,1,0,0
602561310,2022-07-11,817310632,56.00,6.72,49.28,0,0,0,0,0
745290387,2022-10-11,545252229,210.00,21,189.00,0,0,0,0,0
583724299,2020-11-15,218834610,780.00,78,624.00,1,0.1,0,0,0
302464729,2020-12-05,466262361,800.00,80,560.00,1,0.2,0,0,1
594181479,2020-02-15,489748266,"1,000.00",120,880.00,0,0,0,0,0
455716680,2022-11-19,399974968,45.00,5.4,39.60,0,0,0,0,0
280309546,2021-12-19,253458328,560.00,56,504.00,0,0,0,1,0
917368196,2021-11-26,253458328,560.00,56,448.00,1,0.1,0,0,0
654178237,2022-07-27,218834610,780.00,93.6,686.40,0,0,0,1,0
753524753,2021-08-30,897822682,73.00,7.3,58.40,1,0.1,0,0,0
781522446,2021-11-27,399974968,45.00,5.4,39.60,0,0,0,0,0
889840497,2020-05-22,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,0
321474493,2022-04-15,338359603,57.00,5.7,51.30,0,0,0,0,0
580701249,2020-06-14,495666716,"1,612.00",161.2,"1,450.80",0,0,0,1,0
943642935,2022-02-16,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,0
793854838,2022-02-16,922284793,546.00,65.52,480.48,0,0,0,0,0
633335955,2022-07-23,719732475,"1,984.00",198.4,"1,785.60",0,0,0,0,0
882492540,2021-05-19,897822682,73.00,8.76,56.94,1,0.1,0,0,0
654841198,2020-04-26,957182963,968.00,116.16,851.84,0,0,0,1,0
399480940,2022-08-14,613311395,680.00,68,408.00,1,0.3,1,0,0
190420326,2022-06-22,325563626,660.00,66,462.00,1,0.2,0,0,0
173178895,2022-09-21,545252229,210.00,31.5,178.50,0,0,1,0,0
429826223,2020-07-12,399974968,45.00,5.4,39.60,0,0,0,0,0
232529554,2022-09-18,545252229,210.00,21,189.00,0,0,0,0,0
188456488,2021-09-18,234382743,30.00,3.6,26.40,0,0,0,1,0
246214323,2022-08-21,399974968,45.00,4.5,36.00,1,0.1,0,0,0
572810846,2022-11-27,489748266,"1,000.00",150,750.00,1,0.1,0,0,0
677927256,2020-08-02,399974968,45.00,4.5,36.00,1,0.1,0,0,0
676244271,2021-06-11,399974968,45.00,6.75,38.25,0,0,0,0,0
298889967,2020-07-23,325563626,660.00,66,594.00,0,0,0,0,0
480636441,2021-11-27,399463467,"1,488.00",178.56,"1,160.64",1,0.1,0,0,0
872529429,2022-11-27,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
728923480,2022-11-13,983844542,650.00,65,585.00,0,0,0,0,0
570281172,2021-06-25,489748266,"1,000.00",120,780.00,1,0.1,0,0,0
574403866,2020-01-17,338359603,57.00,8.55,42.75,1,0.1,1,0,0
478845351,2020-10-24,399974968,45.00,5.4,39.60,0,0,0,0,1
921478761,2021-10-15,328762963,520.00,52,312.00,1,0.3,0,0,0
314882214,2021-07-21,399974968,45.00,4.5,31.50,1,0.2,0,1,0
389173683,2020-03-21,399974968,45.00,4.5,40.50,0,0,0,0,0
406677929,2021-01-15,585809781,830.00,124.5,705.50,0,0,0,0,0
225479337,2022-09-19,218834610,780.00,78,468.00,1,0.3,0,0,0
889638950,2022-02-21,399974968,45.00,4.5,40.50,0,0,0,0,0
815653171,2022-02-19,325563626,660.00,79.2,580.80,0,0,0,0,0
527186396,2021-12-05,489748266,"1,000.00",150,850.00,0,0,0,0,0
568843498,2022-09-23,275653577,48.00,4.8,38.40,1,0.1,0,1,0
639621727,2020-12-24,338359603,57.00,5.7,45.60,1,0.1,0,0,0
924380478,2022-09-23,545252229,210.00,21,189.00,0,0,0,0,0
443183922,2022-11-19,399974968,45.00,4.5,36.00,1,0.1,1,0,0
420895894,2021-10-06,253458328,560.00,67.2,492.80,0,0,0,0,0
845427230,2020-03-27,399974968,45.00,5.4,39.60,0,0,0,0,0
911180519,2021-09-26,218834610,780.00,78,702.00,0,0,0,0,1
646708925,2022-11-24,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,0
740777944,2021-02-24,399974968,45.00,4.5,36.00,1,0.1,0,0,0
716297901,2021-07-17,399974968,45.00,4.5,40.50,0,0,0,0,0
687879806,2021-07-11,399974968,45.00,5.4,39.60,0,0,0,0,0
339963715,2022-12-21,719732475,"1,984.00",198.4,"1,587.20",1,0.1,0,0,0
389411914,2021-01-07,937565380,850.00,85,765.00,0,0,0,0,0
649224563,2022-02-24,399974968,45.00,4.5,36.00,1,0.1,0,0,0
404530842,2022-07-03,899309605,52.00,5.2,46.80,0,0,0,0,0
825721248,2020-01-22,399974968,45.00,4.5,40.50,0,0,0,0,0
755929339,2021-03-16,399974968,45.00,6.75,38.25,0,0,0,0,0
400433582,2020-12-21,719732475,"1,984.00",198.4,"1,587.20",1,0.1,0,0,0
432196191,2020-10-04,642907827,630.00,63,567.00,0,0,0,0,0
775957944,2021-01-01,399463467,"1,488.00",148.8,"1,041.60",1,0.2,1,0,0
368591438,2021-11-25,897822682,73.00,8.76,64.24,0,0,0,0,0
831908861,2022-03-15,489748266,"1,000.00",150,650.00,1,0.2,0,0,0
299328441,2020-11-15,234382743,30.00,4.5,25.50,0,0,0,0,0
836283815,2020-01-10,399974968,45.00,5.4,35.10,1,0.1,0,0,0
894701703,2020-07-30,495666716,"1,612.00",161.2,"1,450.80",0,0,0,0,0
840441797,2022-11-11,218834610,780.00,93.6,686.40,0,0,0,0,0
916565531,2022-03-31,338359603,57.00,6.84,50.16,0,0,0,0,1
496484799,2023-01-04,899309605,52.00,5.2,46.80,0,0,0,0,0
654401230,2021-11-15,489748266,"1,000.00",120,880.00,0,0,1,0,0
459692383,2022-01-05,897822682,73.00,8.76,64.24,0,0,1,0,0
467594329,2022-07-22,899309605,52.00,5.2,31.20,1,0.3,0,0,0
445675241,2022-03-06,338359603,57.00,5.7,34.20,1,0.3,0,0,0
849264885,2021-02-09,489748266,"1,000.00",100,900.00,0,0,0,0,0
956340341,2022-01-05,260868848,640.00,64,512.00,1,0.1,0,0,0
171495931,2021-09-22,234382743,30.00,3.6,26.40,0,0,0,0,0
733310546,2022-12-02,489748266,"1,000.00",120,880.00,0,0,0,0,0
810980668,2022-12-30,338359603,57.00,5.7,51.30,0,0,0,1,0
783833210,2021-10-09,399974968,45.00,6.75,38.25,0,0,0,0,0
812470357,2022-12-11,399974968,45.00,4.5,40.50,0,0,0,0,0
223839877,2021-07-04,817310632,56.00,5.6,44.80,1,0.1,0,0,0
882656369,2022-08-10,253458328,560.00,67.2,492.80,0,0,0,0,0
730886602,2021-12-04,897822682,73.00,8.76,64.24,0,0,0,0,0
476450902,2021-01-23,957182963,968.00,116.16,658.24,1,0.2,0,0,0
551269192,2022-01-24,264261718,560.00,84,476.00,0,0,0,0,0
277265480,2021-08-30,817310632,56.00,6.72,49.28,0,0,0,1,0
351624343,2020-07-12,399974968,45.00,4.5,36.00,1,0.1,0,0,0
949414243,2021-01-07,399463467,"1,488.00",178.56,"1,160.64",1,0.1,0,0,0
412386816,2020-11-22,983844542,650.00,65,390.00,1,0.3,0,1,0
241492559,2022-11-28,844949729,390.00,58.5,331.50,0,0,0,0,0
515174599,2022-09-14,399974968,45.00,5.4,39.60,0,0,0,0,0
372825188,2022-02-12,897822682,73.00,7.3,58.40,1,0.1,0,0,0
581894815,2022-02-01,897822682,73.00,7.3,65.70,0,0,1,0,0
212335883,2022-07-24,489748266,"1,000.00",100,900.00,0,0,1,0,1
894898216,2022-06-09,897822682,73.00,7.3,65.70,0,0,0,0,0
577445380,2022-08-13,324917616,90.00,9,81.00,0,0,0,0,0
514328319,2021-10-28,780973554,950.00,114,551.00,1,0.3,0,0,0
389363824,2022-07-08,234382743,30.00,3,21.00,1,0.2,0,0,0
746929872,2022-12-09,343411650,49.00,4.9,44.10,0,0,0,0,0
254852320,2020-12-12,937565380,850.00,102,493.00,1,0.3,0,0,0
717943626,2022-07-16,275653577,48.00,4.8,43.20,0,0,0,0,0
206283204,2022-04-02,844949729,390.00,46.8,343.20,0,0,0,0,0
981976697,2022-02-07,489748266,"1,000.00",100,800.00,1,0.1,0,0,0
424542408,2022-07-11,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,1
825712458,2020-04-02,399974968,45.00,5.4,39.60,0,0,0,0,0
468610181,2020-02-15,817310632,56.00,6.72,43.68,1,0.1,0,1,0
550622967,2021-12-02,489748266,"1,000.00",100,900.00,0,0,0,0,0
763904942,2022-12-22,275653577,48.00,7.2,40.80,0,0,0,0,0
871262847,2020-04-30,983844542,650.00,78,442.00,1,0.2,0,1,1
214479813,2020-11-13,234382743,30.00,3,24.00,1,0.1,0,0,0
408491975,2021-11-11,399974968,45.00,4.5,40.50,0,0,1,0,0
944432271,2022-03-15,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,1
193915435,2020-07-28,399974968,45.00,4.5,31.50,1,0.2,0,0,0
226325745,2022-11-17,399974968,45.00,4.5,36.00,1,0.1,0,0,0
483984371,2022-08-26,897822682,73.00,7.3,65.70,0,0,0,0,0
750865448,2020-12-25,399974968,45.00,4.5,36.00,1,0.1,0,1,0
539251613,2021-01-03,399974968,45.00,4.5,36.00,1,0.1,0,0,0
498249605,2020-07-21,399974968,45.00,4.5,40.50,0,0,0,0,0
718559399,2022-10-11,545252229,210.00,21,168.00,1,0.1,0,0,0
714386739,2021-12-26,489748266,"1,000.00",150,850.00,0,0,0,0,0
559431295,2022-08-20,253458328,560.00,56,504.00,0,0,0,0,0
659942571,2022-08-10,719732475,"1,984.00",198.4,"1,785.60",0,0,0,1,0
707417191,2022-09-16,899309605,52.00,5.2,46.80,0,0,0,0,0
876357753,2021-07-31,253458328,560.00,56,504.00,0,0,0,0,0
854697827,2021-01-25,343411650,49.00,4.9,34.30,1,0.2,0,0,0
279298856,2022-12-03,899309605,52.00,6.24,35.36,1,0.2,0,0,0
214331486,2020-02-15,489748266,"1,000.00",120,880.00,0,0,0,0,0
348572650,2022-06-10,264261718,560.00,56,448.00,1,0.1,0,0,0
282672896,2022-09-11,343411650,49.00,4.9,39.20,1,0.1,0,0,0
497304732,2022-09-27,253458328,560.00,56,504.00,0,0,0,0,0
569362168,2022-03-01,234382743,30.00,3,27.00,0,0,0,0,0
955899829,2022-11-06,897822682,73.00,7.3,58.40,1,0.1,0,0,0
782792445,2021-06-12,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
364549522,2022-10-26,399974968,45.00,4.5,36.00,1,0.1,0,0,0
663317536,2022-11-08,260868848,640.00,64,512.00,1,0.1,0,1,0
469401472,2020-04-05,325563626,660.00,66,528.00,1,0.1,0,1,0
457440247,2021-01-29,260868848,640.00,64,576.00,0,0,0,0,0
590874971,2021-07-19,348532296,680.00,102,374.00,1,0.3,1,0,0
677553193,2021-11-13,253458328,560.00,56,448.00,1,0.1,0,0,0
776749852,2020-05-21,399463467,"1,488.00",178.56,"1,309.44",0,0,0,0,0
904956217,2020-08-08,260868848,640.00,64,576.00,0,0,0,0,1
915892664,2022-01-23,817310632,56.00,5.6,50.40,0,0,0,1,0
474237652,2022-01-23,260868848,640.00,64,448.00,1,0.2,0,0,0
591598732,2022-07-29,897822682,73.00,7.3,58.40,1,0.1,0,0,0
668681224,2021-07-11,399463467,"1,488.00",148.8,"1,339.20",0,0,0,0,0
696735940,2022-08-19,983844542,650.00,65,520.00,1,0.1,0,0,0
412299425,2020-07-26,399974968,45.00,4.5,31.50,1,0.2,0,0,0
721369914,2020-03-17,399974968,45.00,5.4,26.10,1,0.3,0,0,0
601384861,2020-04-26,325563626,660.00,66,528.00,1,0.1,0,0,0
460301975,2021-05-07,983844542,650.00,97.5,552.50,0,0,0,0,0
375837833,2021-12-25,489748266,"1,000.00",100,900.00,0,0,0,0,0
490915714,2022-02-13,253458328,560.00,56,504.00,0,0,0,0,0
808915487,2022-02-24,899309605,52.00,5.2,46.80,0,0,0,0,0
794929643,2022-11-29,399974968,45.00,5.4,39.60,0,0,0,0,0
912624729,2020-12-20,260868848,640.00,64,448.00,1,0.2,0,0,0
306836921,2020-11-13,234382743,30.00,3,24.00,1,0.1,0,0,0
897535943,2022-01-09,844949729,390.00,46.8,304.20,1,0.1,0,1,0
917552253,2022-09-30,489748266,"1,000.00",150,850.00,0,0,0,0,0
814568835,2020-02-03,399974968,45.00,6.75,33.75,1,0.1,0,0,0
979980571,2021-10-12,844949729,390.00,39,351.00,0,0,0,0,0
357309638,2020-07-19,399974968,45.00,4.5,40.50,0,0,0,0,0
253770299,2020-07-11,489748266,"1,000.00",100,700.00,1,0.2,0,0,0
658376909,2022-10-19,817310632,56.00,6.72,49.28,0,0,0,0,0
958777345,2021-11-29,541916844,670.00,100.5,435.50,1,0.2,0,0,0
269876374,2021-01-17,338359603,57.00,6.84,50.16,0,0,0,0,0
313173731,2021-10-30,253458328,560.00,56,504.00,0,0,0,1,0
